std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
CCCCc1nc2[nH]ncc2c2nc(-c3cccc(Cl)c3)nn12,6.12,1,nM,CHEMBL124900,-6.12,2.88,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3)nn12,6.72,1,nM,CHEMBL340657,-6.72,2.2800000000000002,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCCCc1nc2[nH]ncc2c2nc(-c3ccccc3Cl)nn12,6.89,1,nM,CHEMBL421611,-6.89,2.1100000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCCCc1nc2ccccc2c2nc(-c3ccc(O)cc3)nn12,5.28,1,nM,CHEMBL338057,-5.28,3.7199999999999998,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCCc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12,6.92,1,nM,CHEMBL123465,-6.92,2.08,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.6,1,nM,CHEMBL192,-6.6,2.4000000000000004,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,9.0,1,nM,CHEMBL27508,-9.0,0.0,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCNC(=O)[C@H]1O[C@@H](N2CNc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,6.89,1,nM,CHEMBL2391907,-6.89,2.1100000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.58,1,nM,CHEMBL4861092,-4.58,4.42,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCOc1ccc(CCNc2nc(N)c(C(=O)N=C(N)N)nc2Cl)cc1,5.47,1,nM,CHEMBL3818905,-5.47,3.5300000000000002,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12,6.44,1,nM,CHEMBL330873,-6.44,2.5599999999999996,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCc1nc2[nH]ncc2c2nc(-c3ccccc3)nn12,6.51,1,nM,CHEMBL340221,-6.51,2.49,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,5.36,1,nM,CHEMBL217899,-5.36,3.6399999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
CCn1c(=O)c2c(C)c(C(=O)N3CCC(O)CC3)sc2n(CCC(F)(F)F)c1=O,6.09,1,nM,CHEMBL4522981,-6.09,2.91,CHEMBL251,adenosine_A2a_receptor,False,False,False
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5.47,1,nM,CHEMBL64894,-5.47,3.5300000000000002,CHEMBL251,adenosine_A2a_receptor,False,False,False
CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,4.43,1,nM,CHEMBL434063,-4.43,4.57,CHEMBL251,adenosine_A2a_receptor,False,False,False
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.84,1,nM,CHEMBL4871554,-4.84,4.16,CHEMBL251,adenosine_A2a_receptor,False,False,False
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],5.39,1,nM,CHEMBL1726,-5.39,3.6100000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
COC(=O)C1=C2C=CN(C)C=C2c2nc(-c3ccccc3)nn2C1,4.56,1,nM,CHEMBL52735,-4.56,4.44,CHEMBL251,adenosine_A2a_receptor,False,False,False
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,5.12,1,nM,CHEMBL9514,-5.12,3.88,CHEMBL251,adenosine_A2a_receptor,False,False,False
COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,5.82,1,nM,CHEMBL42442,-5.82,3.1799999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cc(F)cc2c1nc(C)c1c(C)nc(-c3ccncc3C)n12,5.3,1,nM,CHEMBL1916113,-5.3,3.7,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,5.99,1,nM,CHEMBL115769,-5.99,3.01,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,5.0,1,nM,CHEMBL250699,-5.0,4.0,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1ccc(-c2cn3c(nc4ccccc43)c(N)n2)cc1,7.29,1,nM,CHEMBL4876950,-7.29,1.71,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1ccc(CCNc2nc(N)c(C(=O)N=C(N)N)nc2Cl)cc1,5.36,1,nM,CHEMBL3819313,-5.36,3.6399999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc(-c2cn3c(nc4cc(F)c(F)cc43)c(N)n2)c1,7.57,1,nM,CHEMBL4862573,-7.57,1.4299999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc(-c2cn3c(nc4ccccc43)c(N)n2)c1,8.0,1,nM,CHEMBL4846301,-8.0,1.0,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc(CCNc2nc(N)c(C(=O)N=C(N)N)nc2Cl)c1,5.09,1,nM,CHEMBL3818888,-5.09,3.91,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc2c1nc(N)n1nc(C3CC3c3ccc4c(c3)CCNC4)nc21,8.96,1,nM,CHEMBL5413330,-8.96,0.03999999999999915,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc2c1nc(N)n1nc(C3CC3c3nc4ccccc4n3C)nc21,9.52,1,nM,CHEMBL5430246,-9.52,-0.5199999999999996,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc2c1nc(N)n1nc(C3CCC(c4ccc(C(C)(C)N)cn4)C3)nc21,8.85,1,nM,CHEMBL5426527,-8.85,0.15000000000000036,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ccc(C(C)(C)O)cn4)C3)nc21,8.89,1,nM,CHEMBL5426841,-8.89,0.10999999999999943,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)cc4C)C3)nc21,9.22,1,nM,CHEMBL5413371,-9.22,-0.22000000000000064,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1cccc2c1nc(N)n1nc([C@H]3C[C@H](c4ncc(C(C)(C)N)cc4Cl)C3)nc21,9.1,1,nM,CHEMBL5438060,-9.1,-0.09999999999999964,CHEMBL251,adenosine_A2a_receptor,False,False,False
COc1ccccc1-c1cn2c(nc3ccccc32)c(N)n1,7.08,1,nM,CHEMBL4849821,-7.08,1.92,CHEMBL251,adenosine_A2a_receptor,False,False,False
C[C@@H]1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21,5.85,1,nM,CHEMBL1933288,-5.85,3.1500000000000004,CHEMBL251,adenosine_A2a_receptor,False,False,False
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.22,1,nM,CHEMBL10,-5.22,3.7800000000000002,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1[nH]c2nc(-c3ccccc3)nc(N[C@@H]3Cc4ccccc4[C@H]3O)c2c1C,5.49,1,nM,CHEMBL441806,-5.49,3.51,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1c(-c2ccccc2)nc(N)c2nc3ccccc3n12,6.94,1,nM,CHEMBL4849986,-6.94,2.0599999999999996,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,5.88,1,nM,CHEMBL1475,-5.88,3.12,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1ccc(-c2cn3c(nc4ccccc43)c(N)n2)cc1,7.84,1,nM,CHEMBL4846299,-7.84,1.1600000000000001,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1cccnc1CNC(=O)c1c(N)nc(-c2ccco2)nc1OC[C@H](C)O,7.11,1,nM,CHEMBL4778265,-7.11,1.8899999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1cccnc1CNC(=O)c1cnc(-c2ccco2)nc1N,7.11,1,nM,CHEMBL4782266,-7.11,1.8899999999999997,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cc1nc2[nH]cnc2c2nc(-c3ccccc3)nn12,6.26,1,nM,CHEMBL339655,-6.26,2.74,CHEMBL251,adenosine_A2a_receptor,False,False,False
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,4.9,1,nM,CHEMBL104,-4.9,4.1,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cn1c(=O)c2[nH]cnc2n(C)c1=O,4.92,1,nM,CHEMBL190,-4.92,4.08,CHEMBL251,adenosine_A2a_receptor,False,False,False
Cn1c(=O)c2nc(-c3ccccc3)[nH]c2n(C)c1=O,6.34,1,nM,CHEMBL62350,-6.34,2.66,CHEMBL251,adenosine_A2a_receptor,False,False,False
N#Cc1ccc(-c2cn3c(nc4ccccc43)c(N)n2)cc1,7.13,1,nM,CHEMBL4846381,-7.13,1.87,CHEMBL251,adenosine_A2a_receptor,False,False,False
NC(N)=NC(=O)c1nc(Cl)c(NCCc2ccc3c(c2)OCO3)nc1N,5.25,1,nM,CHEMBL3818205,-5.25,3.75,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(Br)cc2)cn2c1nc1ccccc12,7.42,1,nM,CHEMBL4862534,-7.42,1.58,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(C(F)(F)F)cc2)cn2c1nc1ccccc12,7.58,1,nM,CHEMBL4857237,-7.58,1.42,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(Cl)cc2)cn2c1nc1ccccc12,7.45,1,nM,CHEMBL4860395,-7.45,1.5499999999999998,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(F)cc2F)cn2c1nc1ccccc12,7.47,1,nM,CHEMBL4876739,-7.47,1.5300000000000002,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(NC(=O)CCNC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.03,1,nM,CHEMBL4761976,-6.03,2.9699999999999998,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(NC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12,7.04,1,nM,CHEMBL4797036,-7.04,1.96,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(O)cc2)cn2c1nc1ccccc12,7.09,1,nM,CHEMBL4877586,-7.09,1.9100000000000001,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc(OC(F)(F)F)cc2)cn2c1nc1ccccc12,6.88,1,nM,CHEMBL4867327,-6.88,2.12,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccc([N+](=O)[O-])cc2)cn2c1nc1ccccc12,7.14,1,nM,CHEMBL4853667,-7.14,1.8600000000000003,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2cccc(Br)c2)cn2c1nc1ccccc12,8.0,1,nM,CHEMBL4855390,-8.0,1.0,CHEMBL251,adenosine_A2a_receptor,False,False,False
Nc1nc(-c2ccccc2)cn2c1nc1ccccc12,7.33,1,nM,CHEMBL4850192,-7.33,1.67,CHEMBL251,adenosine_A2a_receptor,False,False,False
