std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(C)(C)C)cc3)C2)n1C,6.2,1,nM,CHEMBL1079822,-6.2,2.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)c(F)c3)C2)n1C,6.2,3,nM,CHEMBL1080126,-6.2,2.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,6.0,4,nM,CHEMBL1079481,-6.0,3.0,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)n1C,6.199999999999999,4,nM,CHEMBL1081023,-6.199999999999999,2.8000000000000007,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)c(Cl)c3)C2)n1C,6.0,3,nM,CHEMBL1080846,-6.0,3.0,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)cc3)C2)n1C,6.25,4,nM,CHEMBL1080490,-6.25,2.75,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)cc3F)C2)n1C,6.3,3,nM,CHEMBL1081747,-6.3,2.7,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C,5.7,3,nM,CHEMBL1081587,-5.7,3.3,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)cc3)C2)n1C,5.7,3,nM,CHEMBL1079462,-5.7,3.3,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(OC(F)(F)F)cc3)C2)n1C,6.6,3,nM,CHEMBL1081966,-6.6,2.4000000000000004,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,6.3,3,nM,CHEMBL1210552,-6.3,2.7,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3)C2)n1C,5.5,4,nM,CHEMBL1081957,-5.5,3.5,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3F)C2)n1C,5.5,3,nM,CHEMBL1079938,-5.5,3.5,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(Cl)c3)C2)n1C,5.9,3,nM,CHEMBL1079461,-5.9,3.0999999999999996,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(F)c3)C2)n1C,6.0,3,nM,CHEMBL1079980,-6.0,3.0,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(OC(F)(F)F)c3)C2)n1C,6.0,3,nM,CHEMBL1081934,-6.0,3.0,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(S(F)(F)(F)(F)F)c3)C2)n1C,5.9,3,nM,CHEMBL1210614,-5.9,3.0999999999999996,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3)C2)n1C,5.8,1,nM,CHEMBL1079667,-5.8,3.2,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3C(F)(F)F)C2)n1C,5.2,1,nM,CHEMBL1080189,-5.2,3.8,CHEMBL240,hERG,False,False,False
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4c(F)cccc4F)C3C2)n1C,6.0,1,nM,CHEMBL3775967,-6.0,3.0,CHEMBL240,hERG,True,True,True
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,6.7,3,nM,CHEMBL3774540,-6.7,2.3,CHEMBL240,hERG,True,True,True
