std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
CC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,5.92,1,nM,CHEMBL1642123,-5.92,3.08,CHEMBL214,serotonin_1a_receptor,False,False,False
CC1CC(=O)c2ccc(N3CCN(C)CC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1,5.8,1,nM,CHEMBL1642118,-5.8,3.2,CHEMBL214,serotonin_1a_receptor,False,False,False
CCC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,6.0,1,nM,CHEMBL1642126,-6.0,3.0,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCCCCCCCCNC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,5.68,1,nM,CHEMBL4588956,-5.68,3.3200000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCCCCCCNC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1,5.92,1,nM,CHEMBL4534493,-5.92,3.08,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCCN1CCC(COc2nc3ccsc3n3cccc23)CC1,5.28,1,nM,CHEMBL471663,-5.28,3.7199999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1,8.92,1,nM,CHEMBL304426,-8.92,0.08000000000000007,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCC)C1CCc2cccc(O)c2C1,9.28,9,nM,CHEMBL56,-9.28,-0.27999999999999936,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCC)C1CCc2ccccc2C1,8.62,1,nM,CHEMBL284820,-8.62,0.3800000000000008,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCC)CC1(N(CCC)CCC)COc2cccc(OC)c2C1,5.38,1,nM,CHEMBL416336,-5.38,3.62,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCC)CC1COc2cccc(OC)c2C1,6.63,1,nM,CHEMBL11262,-6.63,2.37,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,9.7,1,nM,CHEMBL11592,-9.7,-0.6999999999999993,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)CC1COc2cccc(OC)c2C1,6.29,1,nM,CHEMBL417608,-6.29,2.71,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,5.42,1,nM,CHEMBL1222363,-5.42,3.58,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,5.3,1,nM,CHEMBL470432,-5.3,3.7,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN1CCN(CCC)C2(COc3cccc(OC)c3C2)C1,5.52,1,nM,CHEMBL438755,-5.52,3.4800000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN1CCN(CCCCN2C(=O)CC3(CCCC3)CC2=O)CC12COc1cccc(OC)c1C2,4.8,1,nM,CHEMBL11409,-4.8,4.2,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN1CCN(Cc2ccccc2)CC12COc1cccc(OC)c1C2,4.8,1,nM,CHEMBL275481,-4.8,4.2,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCN1CCN(c2nc3ccsc3n3cccc23)CC1,7.03,1,nM,CHEMBL64948,-7.03,1.9699999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,7.03,1,nM,CHEMBL1086756,-7.03,1.9699999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,5.44,1,nM,CHEMBL584554,-5.44,3.5599999999999996,CHEMBL214,serotonin_1a_receptor,False,False,False
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,8.52,1,nM,CHEMBL21343,-8.52,0.4800000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,6.31,1,nM,CHEMBL1222364,-6.31,2.6900000000000004,CHEMBL214,serotonin_1a_receptor,False,False,False
CCOC(=O)CN1CCN(c2nc3ccsc3n3cccc23)CC1,6.59,1,nM,CHEMBL293879,-6.59,2.41,CHEMBL214,serotonin_1a_receptor,False,False,False
CCOC(=O)N1CCN(c2nc3ccsc3n3cccc23)CC1,4.47,1,nM,CHEMBL63289,-4.47,4.53,CHEMBL214,serotonin_1a_receptor,False,False,False
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3cc(F)ccc3c(=O)n2-c2ccc(OC)cc2)CC1,6.43,1,nM,CHEMBL259199,-6.43,2.5700000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccc(OC)cc2)CC1,6.92,1,nM,CHEMBL406221,-6.92,2.08,CHEMBL214,serotonin_1a_receptor,False,False,False
CCOc1ccccc1N1CCN(CCCC(=O)NCc2nc3ccc(F)cc3c(=O)n2-c2ccccc2)CC1,6.3,1,nM,CHEMBL260907,-6.3,2.7,CHEMBL214,serotonin_1a_receptor,False,False,False
