std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
CC(=N)N1CCC(Oc2ccc(N(Cc3ccccc3-c3cccc(C(=N)N)c3)S(C)(=O)=O)cc2)CC1,5.16,1,nM,CHEMBL152344,-5.16,3.84,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(N(Cc3nc4cc(C(=N)N)ccc4n3CC(=O)NC(C)(C)c3ccccc3)C(=O)c3ccc(C(=O)O)cc3)cc2)CC1,6.7,1,nM,CHEMBL536488,-6.7,2.3,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(N(Cc3nc4cc(C(=N)N)ccc4n3CC(=O)NC3CCCCC3)C(=O)c3ccc(C(=O)O)cc3)cc2)C1,7.0,1,nM,CHEMBL553328,-7.0,2.0,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(N(Cc3nc4cc(C(=N)N)ccc4n3CC(=O)NC3CCCCC3)C(=O)c3ccc(C(=O)O)cc3)cc2)CC1,8.0,1,nM,CHEMBL536722,-8.0,1.0,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(N(Cc3nc4cc(C(=N)N)ccc4n3CC(=O)NCc3ccc(Cl)c(Cl)c3)C(=O)c3ccc(C(=O)O)cc3)cc2)CC1,8.22,1,nM,CHEMBL537184,-8.22,0.7799999999999994,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(N(Cc3nc4cc(C(=N)N)ccc4n3CC(=O)Nc3ccc(Cl)c(Cl)c3)C(=O)c3ccc(C(=O)O)cc3)cc2)CC1,6.7,1,nM,CHEMBL538077,-6.7,2.3,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)N3CCCCC3)cc2)CC1,5.52,1,nM,CHEMBL556192,-5.52,3.4800000000000004,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NC(C)c3ccccc3)cc2)CC1,7.52,1,nM,CHEMBL536723,-7.52,1.4800000000000004,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NC3CCCCC3)cc2)CC1,7.4,1,nM,CHEMBL556778,-7.4,1.5999999999999996,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCC3CCCCC3)cc2)CC1,6.52,1,nM,CHEMBL538315,-6.52,2.4800000000000004,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCCCc3ccccc3)cc2)CC1,6.7,1,nM,CHEMBL538320,-6.7,2.3,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCc3ccc(Cl)c(Cl)c3)cc2)CC1,7.52,1,nM,CHEMBL541371,-7.52,1.4800000000000004,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCc3ccccc3)cc2)CC1,7.0,1,nM,CHEMBL556972,-7.0,2.0,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)CC1,7.22,1,nM,CHEMBL555005,-7.22,1.7800000000000002,CHEMBL244,coagulation_factor_X,False,False,False
CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)Nc3ccccc3)cc2)CC1,7.0,1,nM,CHEMBL557179,-7.0,2.0,CHEMBL244,coagulation_factor_X,False,False,False
